d,s,noise,rep,seed,method,fdr,tpr,shd,tp,fp,fn,estimated_edges,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard
20,2,exponential,7,2032140,LOCAL_BIC_GREEDY,0.13157894736842105,0.825,9,33,5,7,38,0.0,False,1.0
20,2,exponential,7,2032140,STD_NOTEARS,0.42857142857142855,0.3,32,12,9,28,21,0.0,False,1.0
20,2,exponential,7,2032140,STD_LOCAL_BIC_EXACT,0.42857142857142855,0.3,32,12,9,28,21,0.0,False,1.0
20,2,exponential,8,2032141,NOTEARS,0.02564102564102564,0.95,2,38,1,2,39,0.0,False,1.0
20,2,exponential,8,2032141,LOCAL_BIC_EXACT,0.02564102564102564,0.95,2,38,1,2,39,0.0,False,1.0
20,2,exponential,8,2032141,LOCAL_BIC_GREEDY,0.02564102564102564,0.95,2,38,1,2,39,0.0,False,1.0
20,2,exponential,8,2032141,STD_NOTEARS,0.6923076923076923,0.2,36,8,18,32,26,0.0,False,1.0
20,2,exponential,8,2032141,STD_LOCAL_BIC_EXACT,0.6923076923076923,0.2,36,8,18,32,26,0.0,False,1.0
20,2,exponential,9,2032142,NOTEARS,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,exponential,9,2032142,LOCAL_BIC_EXACT,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,exponential,9,2032142,LOCAL_BIC_GREEDY,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,exponential,9,2032142,STD_NOTEARS,0.45454545454545453,0.3,31,12,10,28,22,0.0,False,1.0
20,2,exponential,9,2032142,STD_LOCAL_BIC_EXACT,0.45454545454545453,0.3,31,12,10,28,22,0.0,False,1.0
20,2,exponential,10,2032143,NOTEARS,0.07692307692307693,0.9,5,36,3,4,39,0.0,False,1.0
20,2,exponential,10,2032143,LOCAL_BIC_EXACT,0.07692307692307693,0.9,5,36,3,4,39,0.0,False,1.0
20,2,exponential,10,2032143,LOCAL_BIC_GREEDY,0.07692307692307693,0.9,5,36,3,4,39,0.0,False,1.0
20,2,exponential,10,2032143,STD_NOTEARS,0.7142857142857143,0.15,40,6,15,34,21,0.0,False,1.0
20,2,exponential,10,2032143,STD_LOCAL_BIC_EXACT,0.7142857142857143,0.15,40,6,15,34,21,0.0,False,1.0
20,2,exponential,11,2032144,NOTEARS,0.02564102564102564,0.95,3,38,1,2,39,0.0,False,1.0
20,2,exponential,11,2032144,LOCAL_BIC_EXACT,0.02564102564102564,0.95,3,38,1,2,39,0.0,False,1.0
20,2,exponential,11,2032144,LOCAL_BIC_GREEDY,0.02564102564102564,0.95,3,38,1,2,39,0.0,False,1.0
20,2,exponential,11,2032144,STD_NOTEARS,0.44,0.35,29,14,11,26,25,0.0,False,1.0
20,2,exponential,11,2032144,STD_LOCAL_BIC_EXACT,0.4166666666666667,0.35,28,14,10,26,24,0.0,False,1.0
20,2,exponential,12,2032145,NOTEARS,0.02857142857142857,0.85,6,34,1,6,35,0.0,False,1.0
20,2,exponential,12,2032145,LOCAL_BIC_EXACT,0.02857142857142857,0.85,6,34,1,6,35,0.0,False,1.0
20,2,exponential,12,2032145,LOCAL_BIC_GREEDY,0.02857142857142857,0.85,6,34,1,6,35,0.0,False,1.0
20,2,exponential,12,2032145,STD_NOTEARS,0.5454545454545454,0.25,33,10,12,30,22,0.0,False,1.0
20,2,exponential,12,2032145,STD_LOCAL_BIC_EXACT,0.5454545454545454,0.25,33,10,12,30,22,0.0,False,1.0
20,2,exponential,13,2032146,NOTEARS,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,exponential,13,2032146,LOCAL_BIC_EXACT,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,exponential,13,2032146,LOCAL_BIC_GREEDY,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,exponential,13,2032146,STD_NOTEARS,0.5833333333333334,0.25,36,10,14,30,24,0.0,False,1.0
20,2,exponential,13,2032146,STD_LOCAL_BIC_EXACT,0.5833333333333334,0.25,36,10,14,30,24,0.0,False,1.0
20,2,exponential,14,2032147,NOTEARS,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,exponential,14,2032147,LOCAL_BIC_EXACT,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,exponential,14,2032147,LOCAL_BIC_GREEDY,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,exponential,14,2032147,STD_NOTEARS,0.6296296296296297,0.25,37,10,17,30,27,0.0,False,1.0
20,2,exponential,14,2032147,STD_LOCAL_BIC_EXACT,0.6153846153846154,0.25,36,10,16,30,26,0.0,False,1.0
20,2,exponential,15,2032148,NOTEARS,0.05,0.95,3,38,2,2,40,0.0,False,1.0
20,2,exponential,15,2032148,LOCAL_BIC_EXACT,0.05,0.95,3,38,2,2,40,0.0,False,1.0
20,2,exponential,15,2032148,LOCAL_BIC_GREEDY,0.05,0.95,3,38,2,2,40,0.0,False,1.0
20,2,exponential,15,2032148,STD_NOTEARS,0.4642857142857143,0.375,32,15,13,25,28,0.0,False,1.0
20,2,exponential,15,2032148,STD_LOCAL_BIC_EXACT,0.4642857142857143,0.375,32,15,13,25,28,0.0,False,1.0
20,2,exponential,16,2032149,NOTEARS,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,2,exponential,16,2032149,LOCAL_BIC_EXACT,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,2,exponential,16,2032149,LOCAL_BIC_GREEDY,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,2,exponential,16,2032149,STD_NOTEARS,0.5833333333333334,0.25,37,10,14,30,24,0.0,False,1.0
20,2,exponential,16,2032149,STD_LOCAL_BIC_EXACT,0.5833333333333334,0.25,37,10,14,30,24,0.0,False,1.0
20,2,exponential,17,2032150,NOTEARS,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,exponential,17,2032150,LOCAL_BIC_EXACT,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,exponential,17,2032150,LOCAL_BIC_GREEDY,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,exponential,17,2032150,STD_NOTEARS,0.7083333333333334,0.175,40,7,17,33,24,0.0,False,1.0
20,2,exponential,17,2032150,STD_LOCAL_BIC_EXACT,0.7083333333333334,0.175,40,7,17,33,24,0.0,False,1.0
20,2,exponential,18,2032151,NOTEARS,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,exponential,18,2032151,LOCAL_BIC_EXACT,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,exponential,18,2032151,LOCAL_BIC_GREEDY,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,exponential,18,2032151,STD_NOTEARS,0.5416666666666666,0.275,36,11,13,29,24,0.0,False,1.0
20,2,exponential,18,2032151,STD_LOCAL_BIC_EXACT,0.5416666666666666,0.275,36,11,13,29,24,0.0,False,1.0
20,2,exponential,19,2032152,NOTEARS,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,2,exponential,19,2032152,LOCAL_BIC_EXACT,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,2,exponential,19,2032152,LOCAL_BIC_GREEDY,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,2,exponential,19,2032152,STD_NOTEARS,0.6190476190476191,0.2,35,8,13,32,21,0.0,False,1.0
20,2,exponential,19,2032152,STD_LOCAL_BIC_EXACT,0.6190476190476191,0.2,35,8,13,32,21,0.0,False,1.0
20,2,gumbel,0,2032143,NOTEARS,0.07692307692307693,0.9,5,36,3,4,39,0.0,False,1.0
20,2,gumbel,0,2032143,LOCAL_BIC_EXACT,0.07692307692307693,0.9,5,36,3,4,39,0.0,False,1.0
20,2,gumbel,0,2032143,LOCAL_BIC_GREEDY,0.07692307692307693,0.9,5,36,3,4,39,0.0,False,1.0
20,2,gumbel,0,2032143,STD_NOTEARS,0.7391304347826086,0.15,42,6,17,34,23,0.0,False,1.0
20,2,gumbel,0,2032143,STD_LOCAL_BIC_EXACT,0.7391304347826086,0.15,42,6,17,34,23,0.0,False,1.0
20,2,gumbel,1,2032144,NOTEARS,0.05128205128205128,0.925,5,37,2,3,39,0.0,False,1.0
20,2,gumbel,1,2032144,LOCAL_BIC_EXACT,0.05128205128205128,0.925,5,37,2,3,39,0.0,False,1.0
20,2,gumbel,1,2032144,LOCAL_BIC_GREEDY,0.05128205128205128,0.925,5,37,2,3,39,0.0,False,1.0
20,2,gumbel,1,2032144,STD_NOTEARS,0.5454545454545454,0.25,37,10,12,30,22,0.0,False,1.0
20,2,gumbel,1,2032144,STD_LOCAL_BIC_EXACT,0.5454545454545454,0.25,37,10,12,30,22,0.0,False,1.0
20,2,gumbel,2,2032145,NOTEARS,0.02702702702702703,0.9,4,36,1,4,37,0.0,False,1.0
20,2,gumbel,2,2032145,LOCAL_BIC_EXACT,0.02702702702702703,0.9,4,36,1,4,37,0.0,False,1.0
20,2,gumbel,2,2032145,LOCAL_BIC_GREEDY,0.02702702702702703,0.9,4,36,1,4,37,0.0,False,1.0
20,2,gumbel,2,2032145,STD_NOTEARS,0.6086956521739131,0.225,35,9,14,31,23,0.0,False,1.0
20,2,gumbel,2,2032145,STD_LOCAL_BIC_EXACT,0.6086956521739131,0.225,35,9,14,31,23,0.0,False,1.0
20,2,gumbel,3,2032146,NOTEARS,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,3,2032146,LOCAL_BIC_EXACT,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,3,2032146,LOCAL_BIC_GREEDY,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,3,2032146,STD_NOTEARS,0.6086956521739131,0.225,34,9,14,31,23,0.0,False,1.0
20,2,gumbel,3,2032146,STD_LOCAL_BIC_EXACT,0.6086956521739131,0.225,34,9,14,31,23,0.0,False,1.0
20,2,gumbel,4,2032147,NOTEARS,0.025,0.975,1,39,1,1,40,0.0,False,1.0
20,2,gumbel,4,2032147,LOCAL_BIC_EXACT,0.025,0.975,1,39,1,1,40,0.0,False,1.0
20,2,gumbel,4,2032147,LOCAL_BIC_GREEDY,0.025,0.975,1,39,1,1,40,0.0,False,1.0
20,2,gumbel,4,2032147,STD_NOTEARS,0.5833333333333334,0.25,35,10,14,30,24,0.0,False,1.0
20,2,gumbel,4,2032147,STD_LOCAL_BIC_EXACT,0.5833333333333334,0.25,35,10,14,30,24,0.0,False,1.0
20,2,gumbel,5,2032148,NOTEARS,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,gumbel,5,2032148,LOCAL_BIC_EXACT,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,gumbel,5,2032148,LOCAL_BIC_GREEDY,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,gumbel,5,2032148,STD_NOTEARS,0.5357142857142857,0.325,34,13,15,27,28,0.0,False,1.0
20,2,gumbel,5,2032148,STD_LOCAL_BIC_EXACT,0.5357142857142857,0.325,34,13,15,27,28,0.0,False,1.0
20,2,gumbel,6,2032149,NOTEARS,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,6,2032149,LOCAL_BIC_EXACT,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,6,2032149,LOCAL_BIC_GREEDY,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,6,2032149,STD_NOTEARS,0.4166666666666667,0.35,32,14,10,26,24,0.0,False,1.0
20,2,gumbel,6,2032149,STD_LOCAL_BIC_EXACT,0.4166666666666667,0.35,32,14,10,26,24,0.0,False,1.0
20,2,gumbel,7,2032150,NOTEARS,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,gumbel,7,2032150,LOCAL_BIC_EXACT,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,7,2032150,LOCAL_BIC_GREEDY,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,7,2032150,STD_NOTEARS,0.5,0.325,33,13,13,27,26,0.0,False,1.0
20,2,gumbel,7,2032150,STD_LOCAL_BIC_EXACT,0.48,0.325,32,13,12,27,25,0.0,False,1.0
20,2,gumbel,8,2032151,NOTEARS,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,8,2032151,LOCAL_BIC_EXACT,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,8,2032151,LOCAL_BIC_GREEDY,0.0,0.975,1,39,0,1,39,0.0,False,1.0
20,2,gumbel,8,2032151,STD_NOTEARS,0.6086956521739131,0.225,39,9,14,31,23,0.0,False,1.0
20,2,gumbel,8,2032151,STD_LOCAL_BIC_EXACT,0.6086956521739131,0.225,39,9,14,31,23,0.0,False,1.0
20,2,gumbel,9,2032152,NOTEARS,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,9,2032152,LOCAL_BIC_EXACT,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,9,2032152,LOCAL_BIC_GREEDY,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,9,2032152,STD_NOTEARS,0.5909090909090909,0.225,34,9,13,31,22,0.0,False,1.0
20,2,gumbel,9,2032152,STD_LOCAL_BIC_EXACT,0.5909090909090909,0.225,34,9,13,31,22,0.0,False,1.0
20,2,gumbel,10,2032153,NOTEARS,0.027777777777777776,0.875,5,35,1,5,36,0.0,False,1.0
20,2,gumbel,10,2032153,LOCAL_BIC_EXACT,0.027777777777777776,0.875,5,35,1,5,36,0.0,False,1.0
20,2,gumbel,10,2032153,LOCAL_BIC_GREEDY,0.027777777777777776,0.875,5,35,1,5,36,0.0,False,1.0
20,2,gumbel,10,2032153,STD_NOTEARS,0.9047619047619048,0.05,47,2,19,38,21,0.0,False,1.0
20,2,gumbel,10,2032153,STD_LOCAL_BIC_EXACT,0.9,0.05,46,2,18,38,20,0.0,False,1.0
20,2,gumbel,11,2032154,NOTEARS,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,11,2032154,LOCAL_BIC_EXACT,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,11,2032154,LOCAL_BIC_GREEDY,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,11,2032154,STD_NOTEARS,0.4583333333333333,0.325,29,13,11,27,24,0.0,False,1.0
20,2,gumbel,11,2032154,STD_LOCAL_BIC_EXACT,0.4583333333333333,0.325,29,13,11,27,24,0.0,False,1.0
20,2,gumbel,12,2032155,NOTEARS,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,gumbel,12,2032155,LOCAL_BIC_EXACT,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,gumbel,12,2032155,LOCAL_BIC_GREEDY,0.0,1.0,0,40,0,0,40,0.0,False,1.0
20,2,gumbel,12,2032155,STD_NOTEARS,0.6521739130434783,0.2,37,8,15,32,23,0.0,False,1.0
20,2,gumbel,12,2032155,STD_LOCAL_BIC_EXACT,0.6521739130434783,0.2,37,8,15,32,23,0.0,False,1.0
20,2,gumbel,13,2032156,NOTEARS,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,gumbel,13,2032156,LOCAL_BIC_EXACT,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,gumbel,13,2032156,LOCAL_BIC_GREEDY,0.025,0.975,2,39,1,1,40,0.0,False,1.0
20,2,gumbel,13,2032156,STD_NOTEARS,0.4583333333333333,0.325,30,13,11,27,24,0.0,False,1.0
20,2,gumbel,13,2032156,STD_LOCAL_BIC_EXACT,0.4583333333333333,0.325,30,13,11,27,24,0.0,False,1.0
20,2,gumbel,14,2032157,NOTEARS,0.02702702702702703,0.9,4,36,1,4,37,0.0,False,1.0
20,2,gumbel,14,2032157,LOCAL_BIC_EXACT,0.02702702702702703,0.9,4,36,1,4,37,0.0,False,1.0
20,2,gumbel,14,2032157,LOCAL_BIC_GREEDY,0.02702702702702703,0.9,4,36,1,4,37,0.0,False,1.0
20,2,gumbel,14,2032157,STD_NOTEARS,0.782608695652174,0.125,44,5,18,35,23,0.0,False,1.0
20,2,gumbel,14,2032157,STD_LOCAL_BIC_EXACT,0.782608695652174,0.125,44,5,18,35,23,0.0,False,1.0
20,2,gumbel,15,2032158,NOTEARS,0.05263157894736842,0.9,5,36,2,4,38,0.0,False,1.0
20,2,gumbel,15,2032158,LOCAL_BIC_EXACT,0.05263157894736842,0.9,5,36,2,4,38,0.0,False,1.0
20,2,gumbel,15,2032158,LOCAL_BIC_GREEDY,0.05263157894736842,0.9,5,36,2,4,38,0.0,False,1.0
20,2,gumbel,15,2032158,STD_NOTEARS,0.5769230769230769,0.275,33,11,15,29,26,0.0,False,1.0
20,2,gumbel,15,2032158,STD_LOCAL_BIC_EXACT,0.5769230769230769,0.275,33,11,15,29,26,0.0,False,1.0
20,2,gumbel,16,2032159,NOTEARS,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,16,2032159,LOCAL_BIC_EXACT,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,16,2032159,LOCAL_BIC_GREEDY,0.0,0.95,2,38,0,2,38,0.0,False,1.0
20,2,gumbel,16,2032159,STD_NOTEARS,0.7619047619047619,0.125,40,5,16,35,21,0.0,False,1.0
20,2,gumbel,16,2032159,STD_LOCAL_BIC_EXACT,0.75,0.125,39,5,15,35,20,0.0,False,1.0
20,2,gumbel,17,2032160,NOTEARS,0.05,0.95,4,38,2,2,40,0.0,False,1.0
20,2,gumbel,17,2032160,LOCAL_BIC_EXACT,0.02564102564102564,0.95,3,38,1,2,39,0.0,False,1.0
20,2,gumbel,17,2032160,LOCAL_BIC_GREEDY,0.02564102564102564,0.95,3,38,1,2,39,0.0,False,1.0
20,2,gumbel,17,2032160,STD_NOTEARS,0.5217391304347826,0.275,36,11,12,29,23,0.0,False,1.0
20,2,gumbel,17,2032160,STD_LOCAL_BIC_EXACT,0.5217391304347826,0.275,36,11,12,29,23,0.0,False,1.0
20,2,gumbel,18,2032161,NOTEARS,0.03125,0.775,10,31,1,9,32,0.0,False,1.0
20,2,gumbel,18,2032161,LOCAL_BIC_EXACT,0.03125,0.775,10,31,1,9,32,0.0,False,1.0
20,2,gumbel,18,2032161,LOCAL_BIC_GREEDY,0.03125,0.775,10,31,1,9,32,0.0,False,1.0
20,2,gumbel,18,2032161,STD_NOTEARS,0.631578947368421,0.175,37,7,12,33,19,0.0,False,1.0
20,2,gumbel,18,2032161,STD_LOCAL_BIC_EXACT,0.631578947368421,0.175,37,7,12,33,19,0.0,False,1.0
20,2,gumbel,19,2032162,NOTEARS,0.027777777777777776,0.875,6,35,1,5,36,0.0,False,1.0
20,2,gumbel,19,2032162,LOCAL_BIC_EXACT,0.027777777777777776,0.875,6,35,1,5,36,0.0,False,1.0
20,2,gumbel,19,2032162,LOCAL_BIC_GREEDY,0.027777777777777776,0.875,6,35,1,5,36,0.0,False,1.0
20,2,gumbel,19,2032162,STD_NOTEARS,0.6521739130434783,0.2,38,8,15,32,23,0.0,False,1.0
20,2,gumbel,19,2032162,STD_LOCAL_BIC_EXACT,0.6521739130434783,0.2,38,8,15,32,23,0.0,False,1.0
20,5,normal,0,2062123,NOTEARS,0.2916666666666667,0.85,20,34,14,6,48,0.0,False,1.0
20,5,normal,0,2062123,LOCAL_BIC_EXACT,0.15,0.85,12,34,6,6,40,0.0,False,1.0
20,5,normal,0,2062123,LOCAL_BIC_GREEDY,0.15,0.85,12,34,6,6,40,0.0,False,1.0
20,5,normal,0,2062123,STD_NOTEARS,0.8,0.1,44,4,16,36,20,0.0,False,1.0
20,5,normal,0,2062123,STD_LOCAL_BIC_EXACT,0.8,0.1,44,4,16,36,20,0.0,False,1.0
20,5,normal,1,2062124,NOTEARS,0.16666666666666666,0.875,12,35,7,5,42,0.0,False,1.0
20,5,normal,1,2062124,LOCAL_BIC_EXACT,0.02857142857142857,0.85,7,34,1,6,35,0.0,False,1.0
20,5,normal,1,2062124,LOCAL_BIC_GREEDY,0.02857142857142857,0.85,7,34,1,6,35,0.0,False,1.0
20,5,normal,1,2062124,STD_NOTEARS,0.6818181818181818,0.175,40,7,15,33,22,0.0,False,1.0
20,5,normal,1,2062124,STD_LOCAL_BIC_EXACT,0.6818181818181818,0.175,40,7,15,33,22,0.0,False,1.0
20,5,normal,2,2062125,NOTEARS,0.2608695652173913,0.85,17,34,12,6,46,0.0,False,1.0
20,5,normal,2,2062125,LOCAL_BIC_EXACT,0.19047619047619047,0.85,13,34,8,6,42,0.0,False,1.0
20,5,normal,2,2062125,LOCAL_BIC_GREEDY,0.19047619047619047,0.85,13,34,8,6,42,0.0,False,1.0
20,5,normal,2,2062125,STD_NOTEARS,0.7058823529411765,0.125,42,5,12,35,17,0.0,False,1.0
20,5,normal,2,2062125,STD_LOCAL_BIC_EXACT,0.7058823529411765,0.125,42,5,12,35,17,0.0,False,1.0
20,5,normal,3,2062126,NOTEARS,0.15384615384615385,0.825,13,33,6,7,39,0.0,False,1.0
20,5,normal,3,2062126,LOCAL_BIC_EXACT,0.029411764705882353,0.825,8,33,1,7,34,0.0,False,1.0
20,5,normal,3,2062126,LOCAL_BIC_GREEDY,0.029411764705882353,0.825,8,33,1,7,34,0.0,False,1.0
20,5,normal,3,2062126,STD_NOTEARS,0.75,0.125,40,5,15,35,20,0.0,False,1.0
20,5,normal,3,2062126,STD_LOCAL_BIC_EXACT,0.75,0.125,40,5,15,35,20,0.0,False,1.0
20,5,normal,4,2062127,NOTEARS,0.3409090909090909,0.725,25,29,15,11,44,0.5668011929601562,True,0.9473684210526315
20,5,normal,4,2062127,LOCAL_BIC_EXACT,0.19444444444444445,0.725,18,29,7,11,36,0.5668011929601562,True,0.9473684210526315
20,5,normal,4,2062127,LOCAL_BIC_GREEDY,0.23684210526315788,0.725,19,29,9,11,38,0.5668011929601562,True,0.9473684210526315
20,5,normal,4,2062127,STD_NOTEARS,0.6818181818181818,0.175,40,7,15,33,22,0.5668011929601562,True,0.9473684210526315
20,5,normal,4,2062127,STD_LOCAL_BIC_EXACT,0.6818181818181818,0.175,40,7,15,33,22,0.5668011929601562,True,0.9473684210526315
20,5,normal,5,2062128,NOTEARS,0.2391304347826087,0.875,15,35,11,5,46,0.0,False,1.0
20,5,normal,5,2062128,LOCAL_BIC_EXACT,0.10256410256410256,0.875,8,35,4,5,39,0.0,False,1.0
20,5,normal,5,2062128,LOCAL_BIC_GREEDY,0.10256410256410256,0.875,8,35,4,5,39,0.0,False,1.0
20,5,normal,5,2062128,STD_NOTEARS,0.6956521739130435,0.175,41,7,16,33,23,0.0,False,1.0
20,5,normal,5,2062128,STD_LOCAL_BIC_EXACT,0.6956521739130435,0.175,41,7,16,33,23,0.0,False,1.0
20,5,normal,6,2062129,NOTEARS,0.15555555555555556,0.95,9,38,7,2,45,0.0,False,1.0
20,5,normal,6,2062129,LOCAL_BIC_EXACT,0.02631578947368421,0.925,4,37,1,3,38,0.0,False,1.0
20,5,normal,6,2062129,LOCAL_BIC_GREEDY,0.02631578947368421,0.925,4,37,1,3,38,0.0,False,1.0
20,5,normal,6,2062129,STD_NOTEARS,0.7368421052631579,0.125,41,5,14,35,19,0.0,False,1.0
20,5,normal,6,2062129,STD_LOCAL_BIC_EXACT,0.7368421052631579,0.125,41,5,14,35,19,0.0,False,1.0
20,5,normal,7,2062130,NOTEARS,0.45,0.825,34,33,27,7,60,2.453954397384223,True,0.95
20,5,normal,7,2062130,LOCAL_BIC_EXACT,0.13157894736842105,0.825,12,33,5,7,38,2.453954397384223,True,0.95
20,5,normal,7,2062130,LOCAL_BIC_GREEDY,0.175,0.825,14,33,7,7,40,2.453954397384223,True,0.95
20,5,normal,7,2062130,STD_NOTEARS,0.75,0.125,43,5,15,35,20,2.453954397384223,True,0.95
20,5,normal,7,2062130,STD_LOCAL_BIC_EXACT,0.75,0.125,43,5,15,35,20,2.453954397384223,True,0.95
20,5,normal,8,2062131,NOTEARS,0.15,0.85,12,34,6,6,40,0.0,False,1.0
20,5,normal,8,2062131,LOCAL_BIC_EXACT,0.08108108108108109,0.85,9,34,3,6,37,0.0,False,1.0
20,5,normal,8,2062131,LOCAL_BIC_GREEDY,0.08108108108108109,0.85,9,34,3,6,37,0.0,False,1.0
20,5,normal,8,2062131,STD_NOTEARS,0.72,0.175,42,7,18,33,25,0.0,False,1.0
20,5,normal,8,2062131,STD_LOCAL_BIC_EXACT,0.72,0.175,42,7,18,33,25,0.0,False,1.0
20,5,normal,9,2062132,NOTEARS,0.14285714285714285,0.9,10,36,6,4,42,0.0,False,1.0
20,5,normal,9,2062132,LOCAL_BIC_EXACT,0.07692307692307693,0.9,7,36,3,4,39,0.0,False,1.0
20,5,normal,9,2062132,LOCAL_BIC_GREEDY,0.07692307692307693,0.9,7,36,3,4,39,0.0,False,1.0
20,5,normal,9,2062132,STD_NOTEARS,0.6363636363636364,0.2,42,8,14,32,22,0.0,False,1.0
20,5,normal,9,2062132,STD_LOCAL_BIC_EXACT,0.6363636363636364,0.2,42,8,14,32,22,0.0,False,1.0
20,5,normal,10,2062133,NOTEARS,0.2765957446808511,0.85,19,34,13,6,47,0.0,False,1.0
20,5,normal,10,2062133,LOCAL_BIC_EXACT,0.02857142857142857,0.85,7,34,1,6,35,0.0,False,1.0
20,5,normal,10,2062133,LOCAL_BIC_GREEDY,0.02857142857142857,0.85,7,34,1,6,35,0.0,False,1.0
20,5,normal,10,2062133,STD_NOTEARS,0.47368421052631576,0.25,33,10,9,30,19,0.0,False,1.0
20,5,normal,10,2062133,STD_LOCAL_BIC_EXACT,0.47368421052631576,0.25,33,10,9,30,19,0.0,False,1.0
20,5,normal,11,2062134,NOTEARS,0.21621621621621623,0.725,19,29,8,11,37,0.0,False,1.0
20,5,normal,11,2062134,LOCAL_BIC_EXACT,0.06666666666666667,0.7,14,28,2,12,30,0.0,False,1.0
20,5,normal,11,2062134,LOCAL_BIC_GREEDY,0.06666666666666667,0.7,14,28,2,12,30,0.0,False,1.0
20,5,normal,11,2062134,STD_NOTEARS,0.8571428571428571,0.075,48,3,18,37,21,0.0,False,1.0
20,5,normal,11,2062134,STD_LOCAL_BIC_EXACT,0.85,0.075,47,3,17,37,20,0.0,False,1.0
20,5,normal,12,2062135,NOTEARS,0.7090909090909091,0.4,63,16,39,24,55,0.0,False,1.0
20,5,normal,12,2062135,LOCAL_BIC_EXACT,0.5151515151515151,0.4,41,16,17,24,33,0.0,False,1.0
20,5,normal,12,2062135,LOCAL_BIC_GREEDY,0.5151515151515151,0.4,41,16,17,24,33,0.0,False,1.0
20,5,normal,12,2062135,STD_NOTEARS,0.6666666666666666,0.175,41,7,14,33,21,0.0,False,1.0
20,5,normal,12,2062135,STD_LOCAL_BIC_EXACT,0.6666666666666666,0.175,41,7,14,33,21,0.0,False,1.0
20,5,normal,13,2062136,NOTEARS,0.4,0.825,29,33,22,7,55,0.0,False,1.0
20,5,normal,13,2062136,LOCAL_BIC_EXACT,0.175,0.825,14,33,7,7,40,0.0,False,1.0
20,5,normal,13,2062136,LOCAL_BIC_GREEDY,0.175,0.825,14,33,7,7,40,0.0,False,1.0
20,5,normal,13,2062136,STD_NOTEARS,0.9523809523809523,0.025,48,1,20,39,21,0.0,False,1.0
20,5,normal,13,2062136,STD_LOCAL_BIC_EXACT,0.9523809523809523,0.025,48,1,20,39,21,0.0,False,1.0
20,5,normal,14,2062137,NOTEARS,0.32608695652173914,0.775,22,31,15,9,46,0.0,False,1.0
20,5,normal,14,2062137,LOCAL_BIC_EXACT,0.21052631578947367,0.75,17,30,8,10,38,0.0,False,1.0
20,5,normal,14,2062137,LOCAL_BIC_GREEDY,0.21052631578947367,0.75,17,30,8,10,38,0.0,False,1.0
