method,setting,rep,seed,d,n,name,true_edges,true_max_indegree,candidate_max_indegree,false_positive_ratio,missing_ratio,reversal_ratio,weak_fraction,error_regime,missing_achieved,reversals_achieved,false_positive_additions_achieved,varsortability,error_scale_ratio,candidate_edges,candidate_max_indegree_achieved,candidate_enumeration_fits,initial_pruning_pressure,candidate_bic,exact_bic,greedy_bic,candidate_to_exact_bic_improvement,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard,exact_greedy_disagreement_edges,exact_runtime_seconds,greedy_runtime_seconds,exact_score_evaluations,greedy_score_evaluations,edges,true_positives,false_positives,false_negatives,reversals,fdr,tpr,shd
Candidate,lowvar_weak_fp,90,49151713,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6756756756756757,2.841971482878255,30,4,86,0.3333333333333333,-4622.648955389112,-4668.105615509006,-4668.105615509006,45.45666011989397,0.0,False,1.0,0,0.013099499978125095,0.013718900037929416,86,65,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,90,49151713,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6756756756756757,2.841971482878255,30,4,86,0.3333333333333333,-4622.648955389112,-4668.105615509006,-4668.105615509006,45.45666011989397,0.0,False,1.0,0,0.013099499978125095,0.013718900037929416,86,65,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,90,49151713,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6756756756756757,2.841971482878255,30,4,86,0.3333333333333333,-4622.648955389112,-4668.105615509006,-4668.105615509006,45.45666011989397,0.0,False,1.0,0,0.013099499978125095,0.013718900037929416,86,65,20,20,0,0,0,0.0,1.0,0
Candidate,lowvar_weak_fp,91,49151714,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6136363636363636,2.1376048390419973,30,5,107,0.3333333333333333,-3256.2537063699297,-3307.212548499189,-3307.212548499189,50.95884212925921,0.0,False,1.0,0,0.014761200058273971,0.014010000042617321,107,67,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,91,49151714,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6136363636363636,2.1376048390419973,30,5,107,0.3333333333333333,-3256.2537063699297,-3307.212548499189,-3307.212548499189,50.95884212925921,0.0,False,1.0,0,0.014761200058273971,0.014010000042617321,107,67,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,91,49151714,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6136363636363636,2.1376048390419973,30,5,107,0.3333333333333333,-3256.2537063699297,-3307.212548499189,-3307.212548499189,50.95884212925921,0.0,False,1.0,0,0.014761200058273971,0.014010000042617321,107,67,20,20,0,0,0,0.0,1.0,0
Candidate,lowvar_weak_fp,92,49151715,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6071428571428571,2.0790572632822637,30,5,109,0.3333333333333333,-3639.090338944354,-3692.5298231421766,-3692.5298231421766,53.43948419782282,0.0,False,1.0,0,0.014807000057771802,0.014066000003367662,109,70,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,92,49151715,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6071428571428571,2.0790572632822637,30,5,109,0.3333333333333333,-3639.090338944354,-3692.5298231421766,-3692.5298231421766,53.43948419782282,0.0,False,1.0,0,0.014807000057771802,0.014066000003367662,109,70,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,92,49151715,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6071428571428571,2.0790572632822637,30,5,109,0.3333333333333333,-3639.090338944354,-3692.5298231421766,-3692.5298231421766,53.43948419782282,0.0,False,1.0,0,0.014807000057771802,0.014066000003367662,109,70,20,20,0,0,0,0.0,1.0,0
Candidate,lowvar_weak_fp,93,49151716,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6049382716049383,2.376155141197987,30,6,126,0.36666666666666664,-6363.888298039429,-6421.906010694264,-6421.906010694264,58.01771265483512,0.0,False,1.0,0,0.019421599921770394,0.01760719995945692,126,74,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,93,49151716,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6049382716049383,2.376155141197987,30,6,126,0.36666666666666664,-6363.888298039429,-6421.906010694264,-6421.906010694264,58.01771265483512,0.0,False,1.0,0,0.019421599921770394,0.01760719995945692,126,74,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,lowvar_weak_fp,93,49151716,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.6049382716049383,2.376155141197987,30,6,126,0.36666666666666664,-6363.888298039429,-6421.906010694264,-6421.906010694264,58.01771265483512,0.0,False,1.0,0,0.019421599921770394,0.01760719995945692,126,74,19,19,0,1,0,0.0,0.95,1
Candidate,lowvar_weak_fp,94,49151717,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.3793103448275862,3.200122015032529,30,5,98,0.3333333333333333,-6056.631681721129,-6109.816702446244,-6109.816702446244,53.185020725114555,0.0,False,1.0,0,0.015505300019867718,0.015175300068221986,98,68,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,94,49151717,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.3793103448275862,3.200122015032529,30,5,98,0.3333333333333333,-6056.631681721129,-6109.816702446244,-6109.816702446244,53.185020725114555,0.0,False,1.0,0,0.015505300019867718,0.015175300068221986,98,68,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,94,49151717,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.3793103448275862,3.200122015032529,30,5,98,0.3333333333333333,-6056.631681721129,-6109.816702446244,-6109.816702446244,53.185020725114555,0.0,False,1.0,0,0.015505300019867718,0.015175300068221986,98,68,20,20,0,0,0,0.0,1.0,0
Candidate,lowvar_weak_fp,95,49151718,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.42424242424242425,2.5847715793474366,30,3,73,0.3,-5766.056483197244,-5816.837005949973,-5816.837005949973,50.78052275272876,0.0,False,1.0,0,0.013110300060361624,0.014786600018851459,73,61,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,95,49151718,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.42424242424242425,2.5847715793474366,30,3,73,0.3,-5766.056483197244,-5816.837005949973,-5816.837005949973,50.78052275272876,0.0,False,1.0,0,0.013110300060361624,0.014786600018851459,73,61,21,20,1,0,0,0.047619047619047616,1.0,1
Greedy local BIC,lowvar_weak_fp,95,49151718,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.42424242424242425,2.5847715793474366,30,3,73,0.3,-5766.056483197244,-5816.837005949973,-5816.837005949973,50.78052275272876,0.0,False,1.0,0,0.013110300060361624,0.014786600018851459,73,61,21,20,1,0,0,0.047619047619047616,1.0,1
Candidate,lowvar_weak_fp,96,49151719,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.42105263157894735,2.8634762616379303,30,4,91,0.3333333333333333,-4496.086141024161,-4550.606858213387,-4550.606858213387,54.52071718922525,0.0,False,1.0,0,0.015236200066283345,0.01589050004258752,91,64,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,96,49151719,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.42105263157894735,2.8634762616379303,30,4,91,0.3333333333333333,-4496.086141024161,-4550.606858213387,-4550.606858213387,54.52071718922525,0.0,False,1.0,0,0.015236200066283345,0.01589050004258752,91,64,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,96,49151719,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.42105263157894735,2.8634762616379303,30,4,91,0.3333333333333333,-4496.086141024161,-4550.606858213387,-4550.606858213387,54.52071718922525,0.0,False,1.0,0,0.015236200066283345,0.01589050004258752,91,64,20,20,0,0,0,0.0,1.0,0
Candidate,lowvar_weak_fp,97,49151720,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.47368421052631576,2.841150873249277,30,5,99,0.36666666666666664,-4520.695713630415,-4576.227482336679,-4576.227482336679,55.53176870626339,0.0,False,1.0,0,0.015611000009812415,0.016196100041270256,99,67,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,97,49151720,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.47368421052631576,2.841150873249277,30,5,99,0.36666666666666664,-4520.695713630415,-4576.227482336679,-4576.227482336679,55.53176870626339,0.0,False,1.0,0,0.015611000009812415,0.016196100041270256,99,67,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,lowvar_weak_fp,97,49151720,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.47368421052631576,2.841150873249277,30,5,99,0.36666666666666664,-4520.695713630415,-4576.227482336679,-4576.227482336679,55.53176870626339,0.0,False,1.0,0,0.015611000009812415,0.016196100041270256,99,67,19,19,0,1,0,0.0,0.95,1
Candidate,lowvar_weak_fp,98,49151721,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.23076923076923078,2.7706684177029044,30,4,87,0.3333333333333333,-4284.681710190933,-4337.577638434814,-4337.577638434814,52.89592824388092,0.0,False,1.0,0,0.014348899945616722,0.015864199958741665,87,66,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,98,49151721,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.23076923076923078,2.7706684177029044,30,4,87,0.3333333333333333,-4284.681710190933,-4337.577638434814,-4337.577638434814,52.89592824388092,0.0,False,1.0,0,0.014348899945616722,0.015864199958741665,87,66,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,98,49151721,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.23076923076923078,2.7706684177029044,30,4,87,0.3333333333333333,-4284.681710190933,-4337.577638434814,-4337.577638434814,52.89592824388092,0.0,False,1.0,0,0.014348899945616722,0.015864199958741665,87,66,20,20,0,0,0,0.0,1.0,0
Candidate,lowvar_weak_fp,99,49151722,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.7647058823529411,2.764511151600259,30,3,78,0.3333333333333333,-5891.079289453136,-5942.3312195739,-5942.3312195739,51.25193012076397,0.0,False,1.0,0,0.021036799997091293,0.01642060000449419,78,64,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,lowvar_weak_fp,99,49151722,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.7647058823529411,2.764511151600259,30,3,78,0.3333333333333333,-5891.079289453136,-5942.3312195739,-5942.3312195739,51.25193012076397,0.0,False,1.0,0,0.021036799997091293,0.01642060000449419,78,64,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,lowvar_weak_fp,99,49151722,20,500,lowvar_weak_fp,20,3,6,0.5,0.0,0.0,0.3,lowvar_heterogeneous,0,0,10,0.7647058823529411,2.764511151600259,30,3,78,0.3333333333333333,-5891.079289453136,-5942.3312195739,-5942.3312195739,51.25193012076397,0.0,False,1.0,0,0.021036799997091293,0.01642060000449419,78,64,20,20,0,0,0,0.0,1.0,0
Candidate,combined_contamination,0,49251623,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5081081081081081,4.4286038302637,56,10,1421,0.2857142857142857,-7529.658859842819,-7603.416531532189,-7603.416531532189,73.75767168937,0.0,False,1.0,0,0.22515800001565367,0.029599100002087653,1421,145,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,0,49251623,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5081081081081081,4.4286038302637,56,10,1421,0.2857142857142857,-7529.658859842819,-7603.416531532189,-7603.416531532189,73.75767168937,0.0,False,1.0,0,0.22515800001565367,0.029599100002087653,1421,145,41,32,9,8,4,0.21951219512195122,0.8,13
Greedy local BIC,combined_contamination,0,49251623,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5081081081081081,4.4286038302637,56,10,1421,0.2857142857142857,-7529.658859842819,-7603.416531532189,-7603.416531532189,73.75767168937,0.0,False,1.0,0,0.22515800001565367,0.029599100002087653,1421,145,41,32,9,8,4,0.21951219512195122,0.8,13
Candidate,combined_contamination,1,49251624,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.515625,10.474709764773234,56,7,396,0.35714285714285715,-10615.58970530258,-10704.736779455401,-10704.736779455401,89.147074152821,0.0,False,1.0,0,0.05440510006155819,0.02444230008404702,396,131,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,1,49251624,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.515625,10.474709764773234,56,7,396,0.35714285714285715,-10615.58970530258,-10704.736779455401,-10704.736779455401,89.147074152821,0.0,False,1.0,0,0.05440510006155819,0.02444230008404702,396,131,36,29,7,11,3,0.19444444444444445,0.725,15
Greedy local BIC,combined_contamination,1,49251624,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.515625,10.474709764773234,56,7,396,0.35714285714285715,-10615.58970530258,-10704.736779455401,-10704.736779455401,89.147074152821,0.0,False,1.0,0,0.05440510006155819,0.02444230008404702,396,131,36,29,7,11,3,0.19444444444444445,0.725,15
Candidate,combined_contamination,2,49251625,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.29608938547486036,5.044079027628452,56,8,511,0.2857142857142857,-9361.260114989138,-9436.951741370367,-9436.951741370367,75.69162638122907,0.0,False,1.0,0,0.08087139995768666,0.028262299951165915,511,128,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,2,49251625,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.29608938547486036,5.044079027628452,56,8,511,0.2857142857142857,-9361.260114989138,-9436.951741370367,-9436.951741370367,75.69162638122907,0.0,False,1.0,0,0.08087139995768666,0.028262299951165915,511,128,40,31,9,9,3,0.225,0.775,15
Greedy local BIC,combined_contamination,2,49251625,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.29608938547486036,5.044079027628452,56,8,511,0.2857142857142857,-9361.260114989138,-9436.951741370367,-9436.951741370367,75.69162638122907,0.0,False,1.0,0,0.08087139995768666,0.028262299951165915,511,128,40,31,9,9,3,0.225,0.775,15
Candidate,combined_contamination,3,49251626,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5,6.349211998351759,56,7,327,0.30357142857142855,-9274.569449090368,-9361.300806761019,-9361.300806761019,86.73135767065105,0.0,False,1.0,0,0.10183599998708814,0.027627200004644692,327,126,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,3,49251626,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5,6.349211998351759,56,7,327,0.30357142857142855,-9274.569449090368,-9361.300806761019,-9361.300806761019,86.73135767065105,0.0,False,1.0,0,0.10183599998708814,0.027627200004644692,327,126,39,32,7,8,4,0.1794871794871795,0.8,11
Greedy local BIC,combined_contamination,3,49251626,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5,6.349211998351759,56,7,327,0.30357142857142855,-9274.569449090368,-9361.300806761019,-9361.300806761019,86.73135767065105,0.0,False,1.0,0,0.10183599998708814,0.027627200004644692,327,126,39,32,7,8,4,0.1794871794871795,0.8,11
Candidate,combined_contamination,4,49251627,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5625,6.265741985154886,56,6,327,0.21428571428571427,-6978.129319515539,-7035.236798376195,-7035.236798376195,57.107478860656556,0.0,False,1.0,0,0.05034820002038032,0.029345500050112605,327,109,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,4,49251627,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5625,6.265741985154886,56,6,327,0.21428571428571427,-6978.129319515539,-7035.236798376195,-7035.236798376195,57.107478860656556,0.0,False,1.0,0,0.05034820002038032,0.029345500050112605,327,109,44,31,13,9,4,0.29545454545454547,0.775,18
Greedy local BIC,combined_contamination,4,49251627,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5625,6.265741985154886,56,6,327,0.21428571428571427,-6978.129319515539,-7035.236798376195,-7035.236798376195,57.107478860656556,0.0,False,1.0,0,0.05034820002038032,0.029345500050112605,327,109,44,31,13,9,4,0.29545454545454547,0.775,18
Candidate,combined_contamination,5,49251628,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.3511450381679389,4.288826598051853,56,9,721,0.375,-9142.286356505803,-9255.919835176515,-9255.919835176515,113.63347867071207,0.0,False,1.0,0,0.183058200054802,0.039476700010709465,721,139,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,5,49251628,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.3511450381679389,4.288826598051853,56,9,721,0.375,-9142.286356505803,-9255.919835176515,-9255.919835176515,113.63347867071207,0.0,False,1.0,0,0.183058200054802,0.039476700010709465,721,139,35,31,4,9,4,0.11428571428571428,0.775,9
Greedy local BIC,combined_contamination,5,49251628,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.3511450381679389,4.288826598051853,56,9,721,0.375,-9142.286356505803,-9255.919835176515,-9255.919835176515,113.63347867071207,0.0,False,1.0,0,0.183058200054802,0.039476700010709465,721,139,35,31,4,9,4,0.11428571428571428,0.775,9
Candidate,combined_contamination,6,49251629,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7516778523489933,4.698656159382836,56,7,381,0.30357142857142855,-10352.951811906501,-10440.09408587478,-10440.09408587478,87.14227396827846,0.0,False,1.0,0,0.06289040006231517,0.03134440002031624,381,127,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,6,49251629,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7516778523489933,4.698656159382836,56,7,381,0.30357142857142855,-10352.951811906501,-10440.09408587478,-10440.09408587478,87.14227396827846,0.0,False,1.0,0,0.06289040006231517,0.03134440002031624,381,127,39,30,9,10,4,0.23076923076923078,0.75,15
Greedy local BIC,combined_contamination,6,49251629,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7516778523489933,4.698656159382836,56,7,381,0.30357142857142855,-10352.951811906501,-10440.09408587478,-10440.09408587478,87.14227396827846,0.0,False,1.0,0,0.06289040006231517,0.03134440002031624,381,127,39,30,9,10,4,0.23076923076923078,0.75,15
Candidate,combined_contamination,7,49251630,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5543478260869565,6.3914207240434,56,7,371,0.23214285714285715,-10509.4449938835,-10566.862105623528,-10566.862105623528,57.417111740027394,0.0,False,1.0,0,0.07728069997392595,0.023927400005050004,371,114,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,7,49251630,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5543478260869565,6.3914207240434,56,7,371,0.23214285714285715,-10509.4449938835,-10566.862105623528,-10566.862105623528,57.417111740027394,0.0,False,1.0,0,0.07728069997392595,0.023927400005050004,371,114,42,30,12,10,4,0.2857142857142857,0.75,18
Greedy local BIC,combined_contamination,7,49251630,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5543478260869565,6.3914207240434,56,7,371,0.23214285714285715,-10509.4449938835,-10566.862105623528,-10566.862105623528,57.417111740027394,0.0,False,1.0,0,0.07728069997392595,0.023927400005050004,371,114,42,30,12,10,4,0.2857142857142857,0.75,18
Candidate,combined_contamination,8,49251631,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4892086330935252,4.7734852331467765,56,6,278,0.30357142857142855,-8338.197694920778,-8421.299867621608,-8421.299867621608,83.10217270083012,0.0,False,1.0,0,0.04192949994467199,0.026083000004291534,278,123,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,8,49251631,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4892086330935252,4.7734852331467765,56,6,278,0.30357142857142855,-8338.197694920778,-8421.299867621608,-8421.299867621608,83.10217270083012,0.0,False,1.0,0,0.04192949994467199,0.026083000004291534,278,123,39,30,9,10,4,0.23076923076923078,0.75,15
Greedy local BIC,combined_contamination,8,49251631,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4892086330935252,4.7734852331467765,56,6,278,0.30357142857142855,-8338.197694920778,-8421.299867621608,-8421.299867621608,83.10217270083012,0.0,False,1.0,0,0.04192949994467199,0.026083000004291534,278,123,39,30,9,10,4,0.23076923076923078,0.75,15
Candidate,combined_contamination,9,49251632,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7112676056338029,4.4194977675909195,56,7,368,0.32142857142857145,-7351.49512406355,-7441.263823180011,-7441.263823180011,89.768699116461,0.0,False,1.0,0,0.04838910000398755,0.028976499917916954,368,128,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,9,49251632,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7112676056338029,4.4194977675909195,56,7,368,0.32142857142857145,-7351.49512406355,-7441.263823180011,-7441.263823180011,89.768699116461,0.0,False,1.0,0,0.04838910000398755,0.028976499917916954,368,128,38,32,6,8,4,0.15789473684210525,0.8,10
Greedy local BIC,combined_contamination,9,49251632,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7112676056338029,4.4194977675909195,56,7,368,0.32142857142857145,-7351.49512406355,-7441.263823180011,-7441.263823180011,89.768699116461,0.0,False,1.0,0,0.04838910000398755,0.028976499917916954,368,128,38,32,6,8,4,0.15789473684210525,0.8,10
Candidate,combined_contamination,10,49251633,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.33067729083665337,4.588958536640926,56,7,411,0.2857142857142857,-12811.71451888771,-12889.738447233787,-12889.738447233787,78.02392834607781,0.0,False,1.0,0,0.056691300007514656,0.02340810000896454,411,120,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,10,49251633,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.33067729083665337,4.588958536640926,56,7,411,0.2857142857142857,-12811.71451888771,-12889.738447233787,-12889.738447233787,78.02392834607781,0.0,False,1.0,0,0.056691300007514656,0.02340810000896454,411,120,41,32,9,8,4,0.21951219512195122,0.8,13
Greedy local BIC,combined_contamination,10,49251633,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.33067729083665337,4.588958536640926,56,7,411,0.2857142857142857,-12811.71451888771,-12889.738447233787,-12889.738447233787,78.02392834607781,0.0,False,1.0,0,0.056691300007514656,0.02340810000896454,411,120,41,32,9,8,4,0.21951219512195122,0.8,13
Candidate,combined_contamination,11,49251634,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7231638418079096,4.414919169382132,56,9,831,0.30357142857142855,-7933.491614907311,-8019.775117790136,-8019.775117790136,86.28350288282581,0.0,False,1.0,0,0.12458629999309778,0.03315539995674044,831,131,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,11,49251634,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7231638418079096,4.414919169382132,56,9,831,0.30357142857142855,-7933.491614907311,-8019.775117790136,-8019.775117790136,86.28350288282581,0.0,False,1.0,0,0.12458629999309778,0.03315539995674044,831,131,39,31,8,9,3,0.20512820512820512,0.775,14
Greedy local BIC,combined_contamination,11,49251634,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7231638418079096,4.414919169382132,56,9,831,0.30357142857142855,-7933.491614907311,-8019.775117790136,-8019.775117790136,86.28350288282581,0.0,False,1.0,0,0.12458629999309778,0.03315539995674044,831,131,39,31,8,9,3,0.20512820512820512,0.775,14
Candidate,combined_contamination,12,49251635,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4911504424778761,6.02807215920889,56,6,356,0.25,-11204.952473757803,-11277.05283830765,-11277.05283830765,72.10036454984765,0.0,False,1.0,0,0.05796600005123764,0.03727440000511706,356,122,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,12,49251635,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4911504424778761,6.02807215920889,56,6,356,0.25,-11204.952473757803,-11277.05283830765,-11277.05283830765,72.10036454984765,0.0,False,1.0,0,0.05796600005123764,0.03727440000511706,356,122,41,31,10,9,2,0.24390243902439024,0.775,17
